Employee_ID,FirstName,LastName,Gender,Age,Education,EducationField,Country,JobRole,YearsAtCompany,BusinessTravel,Department,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHQ,StreetAddress,City,State,Zipcode,Longitude,Latitude,AgeWhenHired,MaritalStatus,Over18,PercentSalaryHike,StockOptionLevel,MonthlyIncome,DailyRate,HourlyRate,WorkLifeBalanceScore,LeadershipScore,CultureScore,Benefits_LeaveScore,CompensationScore,HappinessPercent,Attrition,MonthlyIncome_SDBIN
347.000000,"Cloe","Rocha","F",36.000000,"Some College","Medical","United States","Manufacturing Director",3.000000,"Travel_Rarely","Research & Development","Medium","Medium","Associate","Medium",2.000000,"Yes","Excellent","High",13.000000,2.000000,3.000000,2.000000,0.000000,2.000000,4.758900,"414 GRAHAM AVE","New York","NY",11211.000000,-73.944794,40.717188,25.000000,"Divorced","Y",11.000000,"Full Option Plan",8847.000000,294.900000,36.862500,0.804000,0.824000,0.721000,0.783000,0.772000,0.796864,"No",0
348.000000,"Corinne","Pennington","F",27.000000,"Masters","Medical","United States","Research Scientist",4.000000,"Travel_Rarely","Research & Development","Low","Medium","Junior Associate","Very High",0.000000,"No","Excellent","Very High",5.000000,0.000000,3.000000,2.000000,1.000000,1.000000,5.707400,"3327 100TH ST","New York","NY",11368.000000,-73.868002,40.756513,23.000000,"Single","Y",13.000000,"No Option Plan",2045.000000,68.166667,8.520833,0.644000,0.769000,0.888000,0.730000,0.678000,0.932483,"No",0
349.000000,"Kaia","Hickman","F",35.000000,"Bachelors","Life Sciences","United States","Laboratory Technician",1.000000,"Non-Travel","Research & Development","High","Medium","Junior Associate","High",1.000000,"No","Excellent","High",1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,9.974000,"8566 152ND ST","New York","NY",11432.000000,-73.806934,40.710067,48.000000,"Married","Y",18.000000,"Large Option Plan",1281.000000,42.700000,5.337500,0.754000,0.690000,0.767000,0.817000,0.873000,0.917614,"No",-1
350.000000,"Damion","Holmes","M",23.000000,"Bachelors","Medical","United States","Research Scientist",3.000000,"Travel_Rarely","Research & Development","Low","Very High","Junior Associate","Low",2.000000,"No","Excellent","Low",5.000000,3.000000,4.000000,2.000000,0.000000,2.000000,5.006800,"149 AINSLIE ST","New York","NY",11211.000000,-73.948416,40.712715,41.000000,"Married","Y",16.000000,"Full Option Plan",2819.000000,93.966667,11.745833,0.850000,0.688000,0.914000,0.778000,0.715000,0.975498,"No",0
351.000000,"Ireland","Anderson","F",29.000000,"Masters","Life Sciences","United States","Research Scientist",10.000000,"Travel_Frequently","Research & Development","Medium","Low","Junior Associate","Very High",1.000000,"No","Excellent","Very High",10.000000,5.000000,3.000000,7.000000,2.000000,8.000000,7.693200,"1640 HAIGHT AVE","New York","NY",10461.000000,-73.851302,40.847471,43.000000,"Divorced","Y",18.000000,"Full Option Plan",2720.000000,90.666667,11.333333,0.781000,0.799000,0.712000,0.796000,0.796000,0.578866,"No",0
352.000000,"Maverick","Davidson","M",37.000000,"Some College","Life Sciences","United States","Research Scientist",1.000000,"Travel_Rarely","Research & Development","Very High","Very High","Junior Associate","Very High",3.000000,"No","Excellent","Low",4.000000,2.000000,3.000000,0.000000,0.000000,0.000000,8.400700,"736 MAGENTA ST","New York","NY",10467.000000,-73.865499,40.874550,26.000000,"Single","Y",17.000000,"No Option Plan",4680.000000,156.000000,19.500000,0.559000,0.671000,0.774000,0.814000,0.827000,0.971771,"No",0
353.000000,"Meadow","Stewart","F",50.000000,"Below College","Medical","United States","Laboratory Technician",20.000000,"Travel_Rarely","Research & Development","Very High","Very High","Junior Associate","High",1.000000,"Yes","Excellent","High",20.000000,3.000000,3.000000,8.000000,3.000000,8.000000,5.288100,"800 SECAUCUS RD","Secaucus","NJ",7094.000000,-74.072128,40.778705,35.000000,"Married","Y",11.000000,"Small Option Plan",3221.000000,107.366667,13.420833,0.757000,0.633000,0.777000,0.730000,0.835000,0.908708,"No",0
354.000000,"Royce","Mann","M",34.000000,"Bachelors","Medical","United States","Healthcare Representative",8.000000,"Travel_Rarely","Research & Development","Very High","Medium","Manager","Medium",1.000000,"No","Excellent","Medium",9.000000,3.000000,4.000000,7.000000,7.000000,7.000000,5.670400,"4110 PARK AVE","New York","NY",10457.000000,-73.900346,40.845119,30.000000,"Single","Y",14.000000,"No Option Plan",8621.000000,287.366667,35.920833,0.815000,0.665000,0.753000,0.776000,0.690000,0.957654,"No",0
355.000000,"Ramiro","Schmidt","M",39.000000,"Masters","Technical Degree","United States","Healthcare Representative",20.000000,"Travel_Rarely","Research & Development","Very High","Medium","Associate","High",1.000000,"No","Excellent","Low",20.000000,4.000000,3.000000,7.000000,11.000000,10.000000,8.809300,"625 TROY AVE","New York","NY",11203.000000,-73.936859,40.658296,35.000000,"Single","Y",11.000000,"No Option Plan",4553.000000,151.766667,18.970833,0.775000,0.613000,0.824000,0.757000,0.831000,0.701961,"No",0
356.000000,"Graham","David","M",38.000000,"Masters","Life Sciences","United States","Healthcare Representative",9.000000,"Travel_Rarely","Research & Development","Medium","Very High","Associate","Very High",0.000000,"No","Excellent","High",10.000000,4.000000,2.000000,7.000000,1.000000,8.000000,3.177400,"403 E 23RD ST","New York","NY",10010.000000,-73.976562,40.737265,45.000000,"Single","Y",13.000000,"No Option Plan",7625.000000,254.166667,31.770833,0.669000,0.774000,0.824000,0.783000,0.838000,0.956104,"No",0
357.000000,"Miguel","Hill","M",27.000000,"Some College","Life Sciences","United States","Manufacturing Director",9.000000,"Travel_Rarely","Research & Development","High","High","Manager","Low",1.000000,"No","Excellent","Very High",9.000000,3.000000,3.000000,7.000000,0.000000,7.000000,5.981900,"1872 STOCKHOLM ST","New York","NY",11385.000000,-73.913325,40.708462,31.000000,"Married","Y",11.000000,"No Option Plan",7412.000000,247.066667,30.883333,0.860000,0.585000,0.610000,0.780000,0.635000,0.913869,"No",0
358.000000,"Ronald","Weiss","M",32.000000,"Some College","Life Sciences","United States","Research Director",7.000000,"Travel_Rarely","Research & Development","High","High","Manager","Very High",3.000000,"No","Excellent","Very High",10.000000,6.000000,3.000000,7.000000,7.000000,7.000000,3.239400,"4215 BERGEN TPKE","Guttenberg","NJ",7047.000000,-74.033112,40.781486,45.000000,"Single","Y",15.000000,"No Option Plan",11159.000000,371.966667,46.495833,0.764000,0.728000,0.641000,0.682000,0.774000,0.910385,"No",1
359.000000,"Cason","Braun","M",53.000000,"Bachelors","Life Sciences","United States","Research Director",5.000000,"Travel_Rarely","Research & Development","High","Very High","Executive","High",3.000000,"No","Excellent","High",32.000000,3.000000,3.000000,1.000000,1.000000,3.000000,2.372600,"2340 2ND AVE","New York","NY",10035.000000,-73.931496,40.799572,36.000000,"Married","Y",19.000000,"No Option Plan",14814.000000,493.800000,61.725000,0.757000,0.784000,0.748000,0.722000,0.755000,0.914760,"No",1
360.000000,"Aden","Murray","M",27.000000,"Some College","Life Sciences","United States","Manufacturing Director",9.000000,"Travel_Frequently","Information Technology","Very High","High","Manager","Low",1.000000,"No","Outstanding","High",9.000000,4.000000,2.000000,7.000000,1.000000,7.000000,4.022100,"3798 RAILROAD AVE","New York","NY",11101.000000,-73.937859,40.730650,40.000000,"Divorced","Y",21.000000,"Large Option Plan",8793.000000,293.100000,36.637500,0.570000,0.818000,0.480000,0.616000,0.769000,0.943943,"No",0
361.000000,"Sidney","Mccall","M",36.000000,"Bachelors","Life Sciences","United States","Research Director",8.000000,"Non-Travel","Information Technology","Low","Very High","Manager","Low",9.000000,"No","Excellent","Low",10.000000,2.000000,3.000000,7.000000,0.000000,5.000000,2.378500,"381 MALCOLM X BLVD","New York","NY",10027.000000,-73.943742,40.810459,44.000000,"Married","Y",14.000000,"Full Option Plan",11713.000000,390.433333,48.804167,0.908000,0.614000,0.621000,0.553000,0.626000,0.974288,"No",1
362.000000,"Brayden","Blackburn","M",38.000000,"Bachelors","Life Sciences","United States","Manufacturing Director",1.000000,"Travel_Rarely","Information Technology","High","High","Manager","High",4.000000,"Yes","Excellent","Very High",10.000000,4.000000,4.000000,0.000000,0.000000,0.000000,8.495400,"15404 24TH RD","New York","NY",11357.000000,-73.809218,40.775701,28.000000,"Single","Y",14.000000,"No Option Plan",7861.000000,262.033333,32.754167,0.696000,0.734000,0.741000,0.749000,0.918000,0.964188,"No",0
363.000000,"Colten","King","M",44.000000,"Bachelors","Medical","United States","Laboratory Technician",5.000000,"Non-Travel","Information Technology","Low","Low","Junior Associate","High",2.000000,"No","Excellent","High",9.000000,5.000000,3.000000,2.000000,1.000000,4.000000,6.155400,"12037 5TH AVE","New York","NY",11356.000000,-73.854837,40.795838,21.000000,"Single","Y",14.000000,"No Option Plan",3708.000000,123.600000,15.450000,0.789000,0.799000,0.656000,0.801000,0.686000,0.559562,"No",0
364.000000,"Trevin","Gutierrez","M",34.000000,"Some College","Medical","United States","Healthcare Representative",5.000000,"Travel_Rarely","Information Technology","Medium","High","Associate","High",3.000000,"No","Excellent","Very High",10.000000,2.000000,3.000000,1.000000,4.000000,3.000000,1.125500,"1663 3RD AVE","New York","NY",10128.000000,-73.949745,40.783235,24.000000,"Single","Y",11.000000,"No Option Plan",6142.000000,204.733333,25.591667,0.765000,0.813000,0.501000,0.739000,0.753000,0.755255,"No",0
365.000000,"Tomas","Jacobson","M",23.000000,"Below College","Medical","United States","Laboratory Technician",4.000000,"Travel_Rarely","Information Technology","Medium","High","Junior Associate","Low",1.000000,"No","Excellent","Very High",5.000000,2.000000,4.000000,3.000000,0.000000,2.000000,8.111000,"600 W 246TH ST","New York","NY",10471.000000,-73.910574,40.891062,28.000000,"Married","Y",14.000000,"Full Option Plan",2500.000000,83.333333,10.416667,0.814000,0.694000,0.586000,0.730000,0.683000,0.949445,"No",0
366.000000,"Damian","Rivera","M",56.000000,"Bachelors","Medical","United States","Healthcare Representative",10.000000,"Travel_Rarely","Research & Development","High","High","Executive","Very High",7.000000,"No","Excellent","High",30.000000,1.000000,2.000000,7.000000,1.000000,1.000000,5.794000,"9116 43RD AVE","New York","NY",11373.000000,-73.873836,40.743265,47.000000,"Married","Y",11.000000,"No Option Plan",11103.000000,370.100000,46.262500,0.781000,0.629000,0.668000,0.726000,0.704000,0.993645,"No",1
367.000000,"Kimora","Strong","F",40.000000,"Below College","Medical","United States","Research Scientist",4.000000,"Travel_Rarely","Research & Development","Very High","Medium","Junior Associate","Very High",0.000000,"Yes","Outstanding","Very High",5.000000,2.000000,2.000000,2.000000,2.000000,3.000000,9.493500,"4 PENNYFIELD AVE","New York","NY",10465.000000,-73.792483,40.806532,45.000000,"Single","Y",20.000000,"No Option Plan",2342.000000,78.066667,9.758333,0.795000,0.732000,0.764000,0.690000,0.801000,0.590184,"No",0
368.000000,"Faith","Ritter","F",27.000000,"Bachelors","Medical","United States","Healthcare Representative",7.000000,"Travel_Rarely","Research & Development","Very High","Medium","Associate","Low",8.000000,"No","Excellent","Low",9.000000,2.000000,1.000000,6.000000,0.000000,7.000000,2.897100,"701 W 135TH ST","New York","NY",10031.000000,-73.959458,40.824015,47.000000,"Single","Y",19.000000,"No Option Plan",6811.000000,227.033333,28.379167,0.827000,0.837000,0.622000,0.739000,0.619000,0.935088,"No",0
369.000000,"Marc","Bryant","M",53.000000,"Bachelors","Life Sciences","United States","Laboratory Technician",2.000000,"Travel_Rarely","Research & Development","Very High","High","Associate","Very High",2.000000,"No","Excellent","Very High",19.000000,4.000000,3.000000,2.000000,2.000000,2.000000,9.573200,"6127 FIELDSTON RD","New York","NY",10471.000000,-73.899423,40.910467,41.000000,"Single","Y",17.000000,"No Option Plan",2450.000000,81.666667,10.208333,0.786000,0.717000,0.643000,0.691000,0.717000,0.771274,"No",0
370.000000,"Carla","Lynn","F",35.000000,"Masters","Life Sciences","United States","Healthcare Representative",1.000000,"Non-Travel","Research & Development","Very High","High","Associate","Low",2.000000,"No","Excellent","Low",16.000000,2.000000,4.000000,0.000000,0.000000,0.000000,1.082200,"156 AMSTERDAM AVE","New York","NY",10023.000000,-73.985491,40.771708,50.000000,"Divorced","Y",11.000000,"Full Option Plan",5093.000000,169.766667,21.220833,0.791000,0.705000,0.829000,0.713000,0.801000,0.431509,"No",0
371.000000,"Jaime","Cantrell","M",32.000000,"Masters","Life Sciences","United States","Laboratory Technician",10.000000,"Travel_Frequently","Research & Development","Low","High","Associate","Very High",1.000000,"No","Excellent","Very High",10.000000,2.000000,3.000000,8.000000,4.000000,7.000000,6.057500,"44 SUMMIT PL","Little Ferry","NJ",7643.000000,-74.026541,40.860069,37.000000,"Married","Y",15.000000,"Large Option Plan",5309.000000,176.966667,22.120833,0.842000,0.787000,0.851000,0.660000,0.817000,0.662036,"No",0
372.000000,"Andreas","Winters","M",38.000000,"Doctorate","Medical","United States","Research Scientist",1.000000,"Travel_Rarely","Operations","Very High","High","Junior Associate","High",6.000000,"Yes","Excellent","Medium",6.000000,0.000000,1.000000,0.000000,0.000000,1.000000,7.672600,"364 5TH AVE","New York","NY",11215.000000,-73.986092,40.672621,50.000000,"Married","Y",13.000000,"Full Option Plan",3057.000000,101.900000,12.737500,0.743000,0.700000,0.807000,0.548000,0.776000,0.881990,"No",0
373.000000,"Lyla","Mueller","F",34.000000,"Doctorate","Life Sciences","United States","Manufacturing Director",0.000000,"Travel_Rarely","Operations","Medium","High","Associate","Low",3.000000,"No","Excellent","High",7.000000,3.000000,3.000000,0.000000,0.000000,0.000000,2.460900,"2151 34TH AVE","New York","NY",11106.000000,-73.933515,40.761821,50.000000,"Divorced","Y",14.000000,"Full Option Plan",5121.000000,170.700000,21.337500,0.864000,0.690000,0.834000,0.834000,0.806000,0.979223,"No",0
374.000000,"Jaliyah","Allen","F",23.000000,"Below College","Medical","United States","Research Scientist",2.000000,"Travel_Rarely","Operations","Low","Very High","Junior Associate","High",1.000000,"No","Excellent","Very High",2.000000,3.000000,3.000000,2.000000,0.000000,2.000000,6.473000,"321 SIP AVE","Jersey City","NJ",7306.000000,-74.075632,40.732866,40.000000,"Single","Y",18.000000,"No Option Plan",3505.000000,116.833333,14.604167,0.804000,0.760000,0.857000,0.757000,0.801000,0.972806,"No",0
375.000000,"Melina","Bautista","F",52.000000,"Masters","Medical","United States","Research Scientist",4.000000,"Non-Travel","Operations","Very High","High","Junior Associate","Very High",0.000000,"No","Excellent","Low",5.000000,3.000000,3.000000,3.000000,1.000000,2.000000,3.176200,"1 PLAZA PL","New York","NY",10465.000000,-73.912160,40.793563,20.000000,"Married","Y",18.000000,"Full Option Plan",4258.000000,141.933333,17.741667,0.764000,0.705000,0.858000,0.836000,0.705000,0.959841,"No",0
376.000000,"Payten","Mathews","F",26.000000,"Some College","Life Sciences","United States","Laboratory Technician",2.000000,"Travel_Frequently","Operations","Low","Low","Junior Associate","Very High",3.000000,"No","Excellent","Low",5.000000,2.000000,3.000000,2.000000,2.000000,0.000000,5.159400,"6706 52ND AVE","New York","NY",11378.000000,-73.897533,40.733517,43.000000,"Divorced","Y",14.000000,"Full Option Plan",4364.000000,145.466667,18.183333,0.895000,0.838000,0.889000,0.558000,0.791000,0.979084,"No",0
377.000000,"Alannah","Brock","F",29.000000,"Bachelors","Medical","United States","Healthcare Representative",8.000000,"Travel_Rarely","Operations","Medium","High","Associate","High",4.000000,"No","Excellent","Low",11.000000,3.000000,2.000000,7.000000,1.000000,1.000000,2.182200,"43 W 124TH ST","New York","NY",10027.000000,-73.944073,40.807011,39.000000,"Married","Y",12.000000,"Full Option Plan",4335.000000,144.500000,18.062500,0.824000,0.740000,0.730000,0.761000,0.711000,0.973506,"No",0
378.000000,"Rory","Wall","M",34.000000,"Masters","Life Sciences","United States","Research Scientist",4.000000,"Travel_Rarely","Operations","Medium","Very High","Junior Associate","Very High",2.000000,"No","Excellent","High",10.000000,2.000000,3.000000,2.000000,1.000000,3.000000,11.969600,"11939 153RD ST","New York","NY",11434.000000,-73.788855,40.678712,36.000000,"Single","Y",16.000000,"No Option Plan",3280.000000,109.333333,13.666667,0.736000,0.756000,0.827000,0.784000,0.669000,0.963334,"No",0
379.000000,"Dereon","Moran","M",54.000000,"Masters","Medical","United States","Manufacturing Director",5.000000,"Travel_Rarely","Research & Development","Very High","High","Associate","Low",9.000000,"Yes","Excellent","Medium",9.000000,4.000000,3.000000,3.000000,1.000000,4.000000,1.237900,"345 RIVERSIDE DR","New York","NY",10025.000000,-73.975903,40.800620,39.000000,"Divorced","Y",11.000000,"Large Option Plan",5485.000000,182.833333,22.854167,0.601000,0.659000,0.800000,0.732000,0.689000,0.373318,"No",0
380.000000,"Casey","Dudley","F",37.000000,"Below College","Life Sciences","United States","Research Scientist",5.000000,"Travel_Rarely","Research & Development","Very High","High","Junior Associate","Low",0.000000,"Yes","Excellent","Medium",6.000000,3.000000,2.000000,3.000000,4.000000,3.000000,14.926200,"15468 BROOKVILLE BLVD","New York","NY",11422.000000,-73.780271,40.622819,34.000000,"Divorced","Y",13.000000,"Large Option Plan",2782.000000,92.733333,11.591667,0.750000,0.709000,0.856000,0.704000,0.702000,0.956704,"No",0
381.000000,"Kareem","Howell","M",38.000000,"Masters","Life Sciences","United States","Manufacturing Director",15.000000,"Travel_Frequently","Research & Development","Low","Very High","Associate","Low",6.000000,"Yes","Excellent","Very High",17.000000,2.000000,3.000000,7.000000,4.000000,12.000000,9.986100,"6920 178TH ST","New York","NY",11365.000000,-73.792680,40.732271,46.000000,"Single","Y",12.000000,"No Option Plan",5980.000000,199.333333,24.916667,0.800000,0.646000,0.889000,0.823000,0.784000,0.925894,"No",0
382.000000,"Taylor","Clayton","M",34.000000,"Masters","Medical","United States","Research Scientist",6.000000,"Travel_Rarely","Research & Development","High","Medium","Junior Associate","Low",1.000000,"No","Excellent","High",6.000000,3.000000,3.000000,5.000000,1.000000,3.000000,5.376800,"6003 MASPETH AVE","New York","NY",11378.000000,-73.906238,40.722839,48.000000,"Single","Y",11.000000,"No Option Plan",4381.000000,146.033333,18.254167,0.713000,0.558000,0.761000,0.816000,0.715000,0.752432,"No",0
383.000000,"Messiah","Fischer","M",30.000000,"Bachelors","Life Sciences","United States","Laboratory Technician",2.000000,"Travel_Rarely","Research & Development","Very High","Low","Junior Associate","High",3.000000,"No","Outstanding","High",7.000000,2.000000,3.000000,2.000000,0.000000,2.000000,14.496500,"14727 231ST ST","New York","NY",11413.000000,-73.750227,40.656844,37.000000,"Married","Y",21.000000,"Large Option Plan",3833.000000,127.766667,15.970833,0.754000,0.734000,0.833000,0.829000,0.757000,0.727208,"No",0
384.000000,"Bentley","Pham","M",40.000000,"Some College","Medical","United States","Healthcare Representative",8.000000,"Travel_Frequently","Research & Development","High","Very High","Associate","Medium",1.000000,"No","Outstanding","Very High",8.000000,2.000000,3.000000,7.000000,3.000000,7.000000,13.135100,"15902 ROCKAWAY BLVD","New York","NY",11434.000000,-73.777271,40.662626,41.000000,"Married","Y",24.000000,"Full Option Plan",4244.000000,141.466667,17.683333,0.798000,0.562000,0.708000,0.845000,0.572000,0.914797,"No",0
385.000000,"Bo","Flynn","M",42.000000,"Bachelors","Life Sciences","United States","Manager",24.000000,"Travel_Frequently","Research & Development","Medium","High","VP to C-Level","Very High",1.000000,"No","Excellent","Medium",24.000000,4.000000,2.000000,7.000000,14.000000,9.000000,14.624000,"13364 242ND ST","New York","NY",11422.000000,-73.732499,40.673361,22.000000,"Divorced","Y",13.000000,"Full Option Plan",18430.000000,614.333333,76.791667,0.833000,0.716000,0.784000,0.841000,0.807000,0.918306,"No",1
386.000000,"Orion","Gibbs","M",24.000000,"Bachelors","Life Sciences","United States","Laboratory Technician",1.000000,"Non-Travel","Research & Development","High","Medium","Junior Associate","Medium",1.000000,"No","Excellent","High",1.000000,4.000000,3.000000,0.000000,0.000000,0.000000,11.309000,"15902 110TH AVE","New York","NY",11433.000000,-73.791710,40.692140,28.000000,"Divorced","Y",11.000000,"Small Option Plan",2694.000000,89.800000,11.225000,0.776000,0.879000,0.682000,0.815000,0.782000,0.738385,"No",0
387.000000,"Thalia","Black","F",52.000000,"Masters","Life Sciences","United States","Laboratory Technician",5.000000,"Travel_Rarely","Research & Development","Very High","High","Associate","High",8.000000,"No","Outstanding","Medium",9.000000,3.000000,3.000000,2.000000,1.000000,4.000000,7.738100,"262 BELL AVE","Wood-Ridge","NJ",7644.000000,-74.070030,40.866411,40.000000,"Married","Y",20.000000,"Full Option Plan",3149.000000,104.966667,13.120833,0.889000,0.777000,0.827000,0.866000,0.704000,0.970951,"No",0
388.000000,"Bradley","Meyers","M",50.000000,"Bachelors","Medical","United States","Research Director",4.000000,"Travel_Rarely","Research & Development","High","High","Executive","High",5.000000,"No","Excellent","Very High",30.000000,3.000000,3.000000,3.000000,0.000000,3.000000,19.279500,"16 ELMWOOD AVE","Avenel","NJ",7008.000000,-74.254223,40.604798,45.000000,"Married","Y",16.000000,"No Option Plan",17639.000000,587.966667,73.495833,0.692000,0.639000,0.909000,0.853000,0.801000,0.981554,"No",1
389.000000,"Malachi","Abbott","M",33.000000,"Bachelors","Medical","United States","Research Director",13.000000,"Travel_Rarely","Research & Development","High","High","Manager","High",0.000000,"No","Excellent","Very High",14.000000,3.000000,4.000000,9.000000,3.000000,7.000000,16.666600,"1041 BELMONT AVE","Hawthorne","NJ",7508.000000,-74.190725,40.957999,21.000000,"Married","Y",11.000000,"No Option Plan",11691.000000,389.700000,48.712500,0.792000,0.676000,0.814000,0.799000,0.752000,0.969724,"No",1
390.000000,"Jamison","Contreras","M",47.000000,"Some College","Other","United States","Manager",26.000000,"Travel_Rarely","Research & Development","High","High","Executive","Very High",1.000000,"Yes","Excellent","High",26.000000,3.000000,2.000000,14.000000,3.000000,0.000000,19.443900,"746 OAK LN","Franklin Lakes","NJ",7417.000000,-74.198979,41.005566,39.000000,"Married","Y",11.000000,"Full Option Plan",16752.000000,558.400000,69.800000,0.697000,0.646000,0.889000,0.742000,0.870000,0.873771,"No",1
391.000000,"Amara","Mullins","F",36.000000,"Bachelors","Other","United States","Manufacturing Director",9.000000,"Travel_Rarely","Research & Development","High","High","Associate","Medium",0.000000,"No","Excellent","Low",10.000000,2.000000,3.000000,7.000000,0.000000,5.000000,10.845900,"457 GATEWAY DR","New York","NY",11239.000000,-73.863109,40.649245,24.000000,"Married","Y",15.000000,"Full Option Plan",5228.000000,174.266667,21.783333,0.800000,0.573000,0.862000,0.880000,0.704000,0.984351,"No",0
392.000000,"Margaret","Boyd","F",29.000000,"Some College","Life Sciences","United States","Research Scientist",10.000000,"Travel_Rarely","Finance","High","Very High","Junior Associate","High",1.000000,"No","Outstanding","High",10.000000,3.000000,3.000000,7.000000,0.000000,7.000000,6.606400,"5020 BROADWAY","New York","NY",10034.000000,-73.914949,40.868626,40.000000,"Married","Y",24.000000,"Full Option Plan",2700.000000,90.000000,11.250000,0.798000,0.738000,0.936000,0.805000,0.625000,0.985641,"No",0
393.000000,"Ivan","Sweeney","M",35.000000,"Masters","Life Sciences","United States","Research Scientist",2.000000,"Travel_Rarely","Finance","Very High","Very High","Junior Associate","High",3.000000,"No","Excellent","High",7.000000,0.000000,3.000000,2.000000,2.000000,2.000000,13.331600,"15468 BROOKVILLE BLVD","New York","NY",11422.000000,-73.792762,40.645573,22.000000,"Single","Y",13.000000,"No Option Plan",2506.000000,83.533333,10.441667,0.686000,0.753000,0.907000,0.817000,0.792000,0.981752,"No",0
394.000000,"Marissa","Rodriguez","F",42.000000,"Some College","Life Sciences","United States","Manufacturing Director",4.000000,"Travel_Rarely","Finance","Very High","Medium","Associate","Very High",9.000000,"Yes","Excellent","Very High",8.000000,4.000000,3.000000,3.000000,0.000000,2.000000,6.971000,"56 MUNN AVE","Bogota","NJ",7603.000000,-74.031328,40.873093,30.000000,"Married","Y",13.000000,"Full Option Plan",6062.000000,202.066667,25.258333,0.782000,0.692000,0.736000,0.723000,0.735000,0.969018,"No",0
395.000000,"Tess","Gill","F",32.000000,"Bachelors","Life Sciences","United States","Manufacturing Director",14.000000,"Travel_Rarely","Finance","High","Medium","Associate","High",1.000000,"No","Excellent","High",14.000000,3.000000,3.000000,13.000000,6.000000,8.000000,10.361200,"91 AMES AVE","Bergenfield","NJ",7621.000000,-74.006338,40.930603,31.000000,"Married","Y",12.000000,"Full Option Plan",6162.000000,205.400000,25.675000,0.785000,0.833000,0.870000,0.773000,0.720000,0.983836,"No",0
396.000000,"Seamus","Munoz","M",40.000000,"Masters","Medical","United States","Laboratory Technician",1.000000,"Travel_Frequently","Finance","Low","Medium","Associate","High",6.000000,"No","Excellent","Very High",10.000000,6.000000,3.000000,0.000000,0.000000,0.000000,7.772400,"6110 THOMPSON PL","New York","NY",11367.000000,-73.833558,40.740995,46.000000,"Single","Y",14.000000,"No Option Plan",5094.000000,169.800000,21.225000,0.583000,0.674000,0.828000,0.825000,0.783000,0.711054,"No",0
397.000000,"Mathew","Matthews","M",30.000000,"Bachelors","Medical","United States","Manufacturing Director",0.000000,"Travel_Rarely","Research & Development","High","Medium","Associate","Very High",5.000000,"Yes","Outstanding","Medium",12.000000,4.000000,2.000000,0.000000,0.000000,0.000000,16.150000,"10 SOUTH AVE","New York","NY",10303.000000,-74.173639,40.606844,20.000000,"Single","Y",24.000000,"No Option Plan",6877.000000,229.233333,28.654167,0.592000,0.733000,0.838000,0.769000,0.703000,0.951233,"No",0
398.000000,"Odin","Cannon","M",45.000000,"Bachelors","Life Sciences","United States","Research Scientist",1.000000,"Travel_Rarely","Research & Development","Medium","Medium","Junior Associate","High",1.000000,"No","Excellent","Very High",1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,10.756300,"75 RICHMOND TER","New York","NY",10301.000000,-74.079970,40.651041,41.000000,"Single","Y",14.000000,"No Option Plan",2274.000000,75.800000,9.475000,0.830000,0.725000,0.824000,0.832000,0.730000,0.528002,"No",0
399.000000,"Karla","Cain","F",42.000000,"Bachelors","Life Sciences","United States","Manufacturing Director",9.000000,"Travel_Rarely","Research & Development","Medium","High","Associate","Medium",1.000000,"No","Excellent","Very High",10.000000,3.000000,2.000000,8.000000,7.000000,8.000000,4.974300,"2149 HUDSON ST","Ridgewood","NJ",7024.000000,-73.966291,40.854933,27.000000,"Married","Y",13.000000,"Full Option Plan",4434.000000,147.800000,18.475000,0.841000,0.674000,0.849000,0.904000,0.783000,0.954874,"No",0
400.000000,"Samson","Navarro","M",38.000000,"Bachelors","Life Sciences","United States","Healthcare Representative",4.000000,"Travel_Frequently","Research & Development","Low","Medium","Associate","Low",2.000000,"No","Excellent","High",13.000000,3.000000,2.000000,3.000000,1.000000,2.000000,9.588000,"1916 LINDEN BLVD","New York","NY",11207.000000,-73.891223,40.658298,48.000000,"Divorced","Y",15.000000,"Full Option Plan",6288.000000,209.600000,26.200000,0.738000,0.766000,0.847000,0.756000,0.633000,0.913793,"No",0
401.000000,"Hannah","Walker","F",34.000000,"Masters","Life Sciences","United States","Research Scientist",5.000000,"Travel_Frequently","Research & Development","High","Medium","Junior Associate","Very High",1.000000,"No","Excellent","High",6.000000,3.000000,3.000000,2.000000,1.000000,3.000000,18.660000,"2 Bridge St","Lincoln Park","NJ",7035.000000,-74.293458,40.899127,41.000000,"Single","Y",16.000000,"No Option Plan",2553.000000,85.100000,10.637500,0.748000,0.709000,0.892000,0.583000,0.752000,0.943738,"No",0
